Trip_ID,medallion, hack_license, vendor_id, rate_code, passenger_count, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude,pickup_time,pickup_date,dropoff_time,dropoff_date,trip_time
731,ABA137B75D5BA45ADF7D1C013899391F,5052A85907B3C683C72C4DCF630E18CB,VTS,1,1,1,-73.969826,40.752834,-73.985985,40.757374,18,07-05-2013,18,07-05-2013,15
732,AD155826B378CD0391EF01B15390C042,C8F272CED890DC19075086D376126000,VTS,1,1,1.12,-73.997482,40.738544,-73.995148,40.749908,18,07-05-2013,18,07-05-2013,7
733,7DD2257109C687B71E88AF98187D8F10,9D5F4C4B01DAC9C86B17751BD8D23421,VTS,2,6,16.88,-73.979324,40.752518,-73.776352,40.645515,16,07-05-2013,17,07-05-2013,67
734,874B24DA5769D8B22F4136FF55361C45,BB48D1AE5C0998A3456C7A073187622C,VTS,1,1,1.31,-73.964165,40.76107,-73.977364,40.747871,18,07-05-2013,18,07-05-2013,8
735,26EB9B3D549523A9BFFD78A7B6E46CE8,B5019FC9647DA997DF657B952E837AB7,VTS,1,1,2.49,-73.975899,40.728111,-73.981865,40.754093,18,07-05-2013,18,07-05-2013,21
736,EB3DBCDCF0C0BEA2837D6C8C9B95EBB3,1B05CE961154B43928B595DA061D50C0,VTS,1,1,1.67,-73.968651,40.754971,-73.955925,40.770367,17,07-05-2013,17,07-05-2013,7
737,0164F1BA04FE68BEF694DC338B0FB837,F95A8235482DB4C3A11508A8D4896E40,VTS,1,1,1.88,-73.978264,40.752464,-73.991814,40.769493,19,07-05-2013,19,07-05-2013,16
738,3DB0A477DC35C096DA097D2DD51ED8D1,FDCFE129C7BDA41E980FABB045153EBD,VTS,1,1,0.93,-73.979691,40.784473,-73.982376,40.7715,19,07-05-2013,19,07-05-2013,5
739,03E147B9675557325B8C7EBC717E0F46,B5B2BA7BF099AC28D64F06FFE24E347A,VTS,1,5,0.66,-73.990501,40.751114,-74.000374,40.755165,20,07-05-2013,20,07-05-2013,2
740,61F44C93E6A0144B432041EE033F10C5,3CEDFBF0E34FE459927147E1B3C14517,VTS,1,1,3.06,-73.987427,40.738667,-73.956322,40.767208,17,07-05-2013,17,07-05-2013,13
741,034BF986CBF876AE48C633CB96653F5F,D6C469E0E2352E6F6A79E909D6BEAC8B,VTS,1,1,1.56,-73.982658,40.767838,-73.963966,40.773697,18,07-05-2013,18,07-05-2013,10
742,DC84C01B5FC30D13F23488E8213542D7,2B9B5D649F3C2127DC57DC9DD069DA9E,VTS,1,1,1.84,-73.983025,40.762592,-74.002769,40.754704,16,07-05-2013,16,07-05-2013,10
743,78582AE083783A50137204697BC9A3EF,2C395B1D47F8A56770B0D93005F4AA24,VTS,1,1,1.98,-74.003754,40.742023,-73.998741,40.75,20,07-05-2013,20,07-05-2013,7
744,546F967BDF8B5BF5866030CBEC05A5AD,DCD59CC7D99E043641476BA3DF8BB841,VTS,2,2,18.33,-73.782104,40.644836,-73.981659,40.764454,17,07-05-2013,18,07-05-2013,63
745,1DBD05A608D34883DFC947AA83142E4C,958460D2C89BCF8C73153B0D5B0787D4,VTS,1,1,0.65,-73.994133,40.746181,-73.995552,40.740013,19,07-05-2013,19,07-05-2013,2
746,4CF7FB6BEEC37FF78366D9E8C1BBC935,01AEC7260EFF9153E85B7C59435B14F8,VTS,1,1,3.4,-73.977921,40.748749,-74.010345,40.709423,19,07-05-2013,19,07-05-2013,16
747,F875AAD18EA9794E0A9748A071C75E39,9EA84FBE846909C0C7E851645CAC73C5,VTS,1,1,1.19,-73.971634,40.787437,-73.982338,40.772507,18,07-05-2013,18,07-05-2013,11
748,0B8862989540F861B02ECE84C6AB0537,FCC9C532C82403D5369FC95336E99EF6,VTS,1,1,0.72,-73.978004,40.72995,-73.988403,40.734806,19,07-05-2013,19,07-05-2013,5
749,78E6715FB28A2E3FD325AE4113090943,BC4C900AD5E8E31D4AFB286E0163B164,VTS,1,1,2.24,-73.991409,40.760036,-74.00267,40.730598,18,07-05-2013,19,07-05-2013,16
750,98671307F40E392C43E4659550E5081E,E38840CBD3EBED64B343BDE4A54BDFF1,VTS,1,2,0.93,-73.993073,40.756638,-73.98114,40.733955,19,07-05-2013,19,07-05-2013,7
751,91E3EED837388FCB1BDA17CF187A098F,C211DCD330B66B1D81240DDA38AFE4B0,VTS,1,4,1.54,-73.992462,40.768082,-73.969818,40.76247,18,07-05-2013,19,07-05-2013,15
752,B44B68A94F796D29C5063B226298A004,C37A45BEC6FDBB2E075879C7F0684619,VTS,1,1,1.48,-73.970413,40.752441,-73.956139,40.767521,19,07-05-2013,19,07-05-2013,7
753,AD875269245F5F8E9B5A507DAB91DF28,6F27B728664221DD8E0A026A286E035E,VTS,1,1,19.22,-73.790825,40.642185,-73.914009,40.684834,19,07-05-2013,20,07-05-2013,45
754,975BD1FF75EFD1B9C7EC8CB574D173B2,B238C9A4B39FF884978610FA9DA029AF,VTS,1,1,5.37,-73.960281,40.761387,-74.007973,40.728752,18,07-05-2013,19,07-05-2013,18
755,0F8F0EE14AA33E24EE9286E29A0C32FE,76000A30938041F073F887F2BE5F4B8F,VTS,1,1,0.36,0,0,0,0,14,07-05-2013,14,07-05-2013,6
756,7A3E5F967B2D11A6BDA7884C5C49FC85,E8BEA6D8EDEAB1793C45976280065792,VTS,1,1,1.68,-73.970528,40.762157,-73.985786,40.743687,18,07-05-2013,19,07-05-2013,18
757,F8A229F4C6A7E9C28A49C5D584A52760,B0078FA4E4571F9A3E219B1DCB4566EF,VTS,1,1,2.69,-73.970406,40.759567,-74.004204,40.747772,18,07-05-2013,19,07-05-2013,23
758,8C61012341CF77592B7AC67ABB2993CC,81B71C085DFB757AEE6BCB90420F7A2B,VTS,1,1,5.79,-73.954887,40.780491,-74.006767,40.739746,18,07-05-2013,19,07-05-2013,32
759,D4AB576F7BFA80681FF677ADF0FE17E6,7273015D80914058AA0F0062D1CAB75F,VTS,1,1,1.02,-73.954971,40.779427,-73.952072,40.769051,18,07-05-2013,18,07-05-2013,6
760,F336B7BA8506D6FA12FF8F266282EFD0,B234880490884EFCF423D287A2D2C56F,VTS,1,1,1.4,-73.97805,40.719685,-73.991722,40.744381,21,07-05-2013,21,07-05-2013,11
761,6705E89CCF9843A755D9F53ACEE40D81,9023278B29E28D7ECCB91799D18AEC83,VTS,1,3,0.89,-74.00753,40.740822,-74.004326,40.747318,21,07-05-2013,21,07-05-2013,5
762,90D83E0D0B4FF8DE2923C2977EF22C36,92153937578731DA2B1EC83D91E7FA3E,VTS,1,2,0.42,-73.980949,40.759701,-73.97963,40.763561,19,07-05-2013,19,07-05-2013,3
763,B485E34BC60CB845918C5A2852CA9C66,26574B9E9F9F9A862AC3F6307068FD22,VTS,1,1,1.83,0,0,0,0,19,07-05-2013,19,07-05-2013,10
764,9245E271560D3F7C0E2FA94B44D89C52,4440C5E27CA226FA7D69B4E593DAE625,VTS,1,3,4.02,-73.994194,40.746159,-73.976143,40.754894,20,07-05-2013,20,07-05-2013,19
765,6140EDC904E2FF2053BBB6E3B6D53181,6BD3662D755255DC777E3A18126E4880,VTS,1,1,1.15,-73.975288,40.750031,-73.973015,40.762623,19,07-05-2013,19,07-05-2013,7
766,177D012266F461E58A1A87A32DB6036C,12CE9220B61161C029C48AD956CA5430,VTS,1,1,1.65,-73.977554,40.757992,-73.991615,40.738247,21,07-05-2013,21,07-05-2013,6
767,6E04BC51D0A34D17D2F2B20147572BCD,72CAE265B0C9D5C83E5C098DC72E6AC4,VTS,1,6,3.43,-74.014618,40.709278,-73.993767,40.741531,14,07-05-2013,14,07-05-2013,13
768,32139C7F641135F5906B98937D458705,6B59D9D5ED529058A49C2B3E6BBD32A2,VTS,1,3,5.3,-73.98806,40.764416,-73.935677,40.802834,21,07-05-2013,21,07-05-2013,18
769,B6B91A6B88A368EDB9E76A8A44B3176F,6618DDB5502A07FB922117A31748D09A,VTS,1,6,5.07,-74.001747,40.735626,-73.962257,40.68486,21,07-05-2013,21,07-05-2013,23
770,26A50E380785019D7415BB97643965FC,CA1645160E0C29959E0C1BD6B9297C18,VTS,1,6,1.48,-74.000305,40.725441,-73.981743,40.72842,19,07-05-2013,19,07-05-2013,11
771,D329877ED222CD9FB1D6741B52EFA6E4,D3C77351DB8BD8A87EAEBB3D0954DCED,VTS,1,6,2.93,-73.973709,40.763817,-73.99498,40.728924,18,07-05-2013,19,07-05-2013,27
772,32EDFD4F796FB7716AAA4B22F441F3CF,73C1A737C1990D01EDFADC9E892F3657,VTS,1,5,5.25,-73.953857,40.766521,-73.998283,40.724861,19,07-05-2013,20,07-05-2013,15
773,45022E18C8BCDC436AF4881405147242,3481A161C5790DB735060F1C0938203B,VTS,1,2,2.74,-73.98909,40.730713,-73.975365,40.761135,19,07-05-2013,19,07-05-2013,15
774,740F19A0C4DEF6B9D160059F8242B2C4,72F4DD6804F703763BC6C05A3F41FB53,VTS,1,2,1.71,-73.9963,40.737823,-73.981361,40.759537,20,07-05-2013,20,07-05-2013,13
775,6A6B9EDC1A4D76B9F0D9ABA185E900DA,70FCE22CA49DDF7DE0903360B08104C8,VTS,1,4,3.15,-73.982109,40.746319,-74.010239,40.719681,19,07-05-2013,19,07-05-2013,20
776,8E51A8397F3B0C4B8DBDC6D4D5B93675,0057CCB5BA8D29E343B3D6D275AB22D3,VTS,1,1,1.79,-73.977867,40.763367,-73.980476,40.745338,20,07-05-2013,20,07-05-2013,7
777,8E844C821B9EC48D1C98B15C25682F19,6A30DC1F3AC4B97D48A935342766617C,VTS,1,2,3.74,-74.004814,40.721119,-73.958961,40.692364,20,07-05-2013,20,07-05-2013,14
778,E61754E6FDA8A5C4C54FFD12E5F80D8E,2A30B29871D56BED841C3D4B199B34B9,VTS,1,5,2.02,-73.966774,40.764084,-73.975098,40.741322,22,07-05-2013,22,07-05-2013,7
779,FD25EF27BB88761BACC3734407B49F6F,E3921AD2AFC1034FA476B25ADF311744,VTS,1,3,1.63,-74.001762,40.751076,-73.987114,40.738876,22,07-05-2013,22,07-05-2013,8
780,54EA19BAA763EBCF04541A4FC2AEF6FC,86034177C4D9EF11B0CD9B94BD69217E,VTS,1,6,2.7,-73.993233,40.724354,-73.975357,40.756298,21,07-05-2013,21,07-05-2013,17
781,7E93DA4C26447BCF58D5E51B04399152,3C345AF5356961A7E45AFBAF5DC82606,VTS,1,1,0.81,-73.986137,40.740307,-73.981483,40.749393,21,07-05-2013,21,07-05-2013,4
782,C27A2D35A95995ECE436B0871E746A5C,07F58BE756A8521C5B39773BC326A377,VTS,1,1,1.36,-73.989258,40.757832,-73.988541,40.753246,21,07-05-2013,21,07-05-2013,10
783,98B81F6E7BF3D5CB1C9674D3D6D85128,69872197E6554AD246E7F3CEFD01047F,VTS,1,1,4.63,-73.952057,40.766457,-74.002045,40.726318,19,07-05-2013,19,07-05-2013,25
784,2468570D236264C619998C6C57FF1612,2DE629F0DF1745C10CD6DE92871DFA09,VTS,1,1,2.16,-73.987511,40.738602,-74.006683,40.711765,22,07-05-2013,22,07-05-2013,10
785,5888835B75CF97CBE738A58484B12A6D,A1F11EF4CC3B27E79332ECCE08727022,VTS,1,1,4.11,-73.980347,40.748505,-73.972336,40.793945,21,07-05-2013,21,07-05-2013,17
786,36CDD567FD7DC571D14D80BA3862714F,3247EADB41BE9E9743F4F360558E8A3E,VTS,1,1,1.73,-73.978767,40.761513,-73.992912,40.746811,21,07-05-2013,21,07-05-2013,12
787,FA68ED851583E9FB5C67DD5A093EFC3B,FF091CBC3BA700E8CD583C92A4C8874E,VTS,1,1,0.5,-73.999031,40.754642,-73.993042,40.757023,21,07-05-2013,21,07-05-2013,2
788,A6C2E746AB696850307AC390205DD82F,0EB7D386EE41A037EB1FFC66A2446C65,VTS,1,2,3.11,-74.002686,40.739567,-73.981995,40.768711,20,07-05-2013,20,07-05-2013,15
789,08099C118772D01BBA1C3F486BD8AF1E,D72A5034556F003FBEE37F5361EDA070,VTS,1,1,0.56,-73.973518,40.754128,-73.97863,40.747478,21,07-05-2013,21,07-05-2013,2
790,4C7C3CC0647407A433EA713ECDC2F196,E1BF7E20E4CFD89413821622A208C14E,VTS,1,5,1.08,-73.954231,40.784405,-73.963783,40.770977,22,07-05-2013,23,07-05-2013,4
791,2D8C1A8CBC6EA0A268C5A42929B9DE15,C54A05CECF991281B080D2BCA697D89A,VTS,1,6,3.14,-73.955605,40.714039,-73.917526,40.69136,20,07-05-2013,21,07-05-2013,16
792,D796EED505FE96C591232180B593A21B,7ABF6B6E7F3BD2942B9A27AD5B8A80A1,VTS,1,1,1.13,-73.98558,40.75745,-74.002541,40.760723,19,07-05-2013,19,07-05-2013,9
793,7BC39E3B2D55528A72DC0A8ACC2F2E19,112C4A7D0B1AFDFAF8DBB5AF76769453,VTS,1,1,1.27,-73.972809,40.758911,-73.981018,40.743637,22,07-05-2013,22,07-05-2013,7
794,44778A58ED157840CEADB2F0F5EBF907,81DA9E02488578440E7C4FC3B1BD8717,VTS,1,1,1.41,-73.985931,40.726833,-74.002686,40.739033,22,07-05-2013,22,07-05-2013,9
795,4E834DFB7A8831D0A5B6F9B80092A61F,4CF05E1A1DE845383951E6AA8894EECA,VTS,1,1,1.61,-73.977783,40.764866,-73.977196,40.779644,20,07-05-2013,20,07-05-2013,8
796,9C9089B47CB3EDAB022A43F840354E1C,5AF50319971B89590768AC72E8FB52ED,VTS,1,5,11.4,-73.863884,40.769615,-73.980927,40.767555,20,07-05-2013,21,07-05-2013,26
797,41A9848FCA764BCBC8C0C370611C9F14,BB04D24D88C031A8883A5E8FB75DAF06,VTS,1,2,3.55,-73.967979,40.765259,-73.9505,40.804081,22,07-05-2013,22,07-05-2013,12
798,904354C5F57CD9EC300FC08204BF5DB3,182A99897DD4CB4B4AC963B79D9F033F,VTS,1,1,0.55,-73.975243,40.749626,-73.972397,40.754791,21,07-05-2013,21,07-05-2013,3
799,36257F4B2E52DABB064161F91B05A74C,7B8E3717E3EDD3EE402230CA4A99DA4E,VTS,1,5,1.57,-73.977364,40.742779,-73.986694,40.725071,21,07-05-2013,21,07-05-2013,6
800,84550EFC369B9316254F99F6B6EFA543,F6B1F5244484045815547E846BF4953C,VTS,1,1,2.24,-73.973991,40.760254,-73.99585,40.733269,22,07-05-2013,23,07-05-2013,8
801,04BC6422B122AEA5BF32379379F709AD,4199EB24AFD8D3F03CCCADB7BBBC7959,VTS,1,5,5.3,-73.99456,40.750031,-73.961655,40.81329,22,07-05-2013,23,07-05-2013,16
802,C9C38B1BAB28CB7F054EE5284A896813,76C5264BF178CCE692DC30659D5BC65F,VTS,1,1,1.75,-73.988564,40.731518,-73.990784,40.750446,23,07-05-2013,23,07-05-2013,8
803,D0430419DC3C5267246A8FAE58C47CED,980204901F4F45BD7EAD1D722FEEFB7B,VTS,1,1,1.14,-74.009529,40.713017,-73.996422,40.721989,19,07-05-2013,20,07-05-2013,11
804,6A28BA15FDA8A72CEFA2CC1EE50DE01E,9AD5B479DD9EADDEDB7489B3F341EC22,VTS,1,1,1.52,-73.981483,40.767681,-73.967087,40.771538,22,07-05-2013,22,07-05-2013,7
805,29613923956F216666D26DCD18264B99,CDCEAD998B3F3F0902CD23106C279F57,VTS,1,1,1.23,-73.978027,40.745708,-73.995102,40.7449,22,07-05-2013,22,07-05-2013,5
806,237A2696AB1B0BA9D4159E66B3809F2B,D34F4998D54ADD0FC3C8235BD3E4F712,VTS,1,4,1.42,-73.986259,40.75156,-73.97226,40.755505,21,07-05-2013,21,07-05-2013,9
807,2C9D3CFDFF4C14E6F3D127B6837582CC,3E137EF998C27F43DECB286B6B5C79BF,VTS,1,1,1.04,-73.995628,40.760056,-73.982811,40.764126,21,07-05-2013,22,07-05-2013,4
808,4F34ACD42D64890E1D86FC2D0AF2F20C,0A4B05E04F9A77A4B3FE364503E0F47E,VTS,1,3,8.44,-73.976349,40.744091,-73.841103,40.721474,22,07-05-2013,22,07-05-2013,21
809,4B3FEE6BF0F51D5A60876553B8BA7D00,14FD25A12EC92832E7164AD126D41B8F,VTS,1,6,6.47,-73.985245,40.747967,-73.985664,40.673988,23,07-05-2013,23,07-05-2013,23
810,8598F674FC21BEE23203A26EFB5E6BDC,45871577724F7DF6BD7F9B032D33AB32,VTS,1,1,1.36,-74.002335,40.734566,-73.984901,40.728073,22,07-05-2013,23,07-05-2013,9
811,6FCE52FA1DFCF8BA126B02481A651FC9,3CF72F375115974D06438CA028D409EC,VTS,1,1,4.51,-73.994865,40.720596,-73.955193,40.777313,22,07-05-2013,22,07-05-2013,16
812,A19418FE7024B00F30F3F3DB4F36611C,90A2F9AA640D8852BC0CCC411B142FE3,VTS,1,2,1.52,-73.967247,40.752522,-73.953377,40.771202,21,07-05-2013,21,07-05-2013,5
813,7245CE92BF36EA92043619AF7C901EFC,77876ED879E1D058BB850C7CE9C77D9C,VTS,1,5,3.19,-74.003922,40.738075,-73.983284,40.775852,22,07-05-2013,22,07-05-2013,11
814,9435700DB40ABD81B546653C8BA9AA2B,7B4F131C877997B2112BD4D64B87FA88,VTS,1,1,1.95,-73.985863,40.757713,-74.007561,40.741013,23,07-05-2013,23,07-05-2013,10
815,B5A2092943F496C0EC929D908DB2C859,F2D460884A32048603C66BFD9F6A5F67,VTS,1,5,2.22,-73.96064,40.769444,-73.977898,40.744751,21,07-05-2013,21,07-05-2013,8
816,4ECEC4DC9BB9180CC15012A6F1861DC3,E9B53F670CFF49C120812FD783A6D6C6,VTS,1,1,2.96,-73.976738,40.756439,-73.955452,40.800396,22,07-05-2013,22,07-05-2013,11
817,6705E89CCF9843A755D9F53ACEE40D81,9023278B29E28D7ECCB91799D18AEC83,VTS,1,1,2.76,-74.01445,40.714779,-73.997993,40.741283,0,08-05-2013,0,08-05-2013,9
818,CF3DA71800DE9FB8E9F6C2E6FB4EFC91,3E7B3DE38AAE120166DE3F23D2B59173,VTS,1,2,5.24,-74.007385,40.729572,-73.931267,40.703953,22,07-05-2013,22,07-05-2013,21
819,FDE7F861626A9B4ACD70D51055D1662D,948074E17A51326F0E2FA152A998DA2C,VTS,1,3,0.9,0,0,0,0,21,07-05-2013,21,07-05-2013,7
820,7EE08BC10C051AA85633814336252B75,96C0C1097FD4B2264CA9E84FE990E11B,VTS,1,2,5.74,-73.990196,40.756668,-73.96257,40.712467,2,08-05-2013,2,08-05-2013,20
821,8E18EB048CD8CB3CC1F98D2D78EE4425,2C4D3198D3434D8F21C97515E295A6DB,VTS,1,5,1.43,-74.001534,40.726051,-74.007561,40.740921,23,07-05-2013,0,08-05-2013,9
822,FDFAB054473C15946DFDA6E6B0558390,2BE7F9EE8615B9DC71AC70AFEB5A8C97,VTS,1,5,2.21,-74.01358,40.70816,-74.01416,40.70903,0,08-05-2013,0,08-05-2013,12
823,A4AAADCE2C0EF86ECA81EC64A56CF543,E89365620C76B583A0E8D71C7010AD5E,VTS,1,1,2.61,-73.989799,40.737679,-73.977806,40.766346,21,07-05-2013,21,07-05-2013,12
824,A6ECECBAC944333366E2F759845B1639,60CF0A9D5F613D4462FB8069C27DD67C,VTS,1,1,1.6,-73.979118,40.756737,-73.960052,40.763836,1,08-05-2013,1,08-05-2013,8
825,0F1925BCFBB5B9A95BE83A76D8EFE1DF,7F83BB7700604838246BA1B9852AEBE1,VTS,1,4,5.71,-73.995682,40.738815,-73.976387,40.782333,21,07-05-2013,21,07-05-2013,26
826,D9D9E4F06057F9C00888607C1CA29DF9,EF70C8A038DF27368C2431E077194DF2,VTS,1,1,2.2,-73.917603,40.76997,-73.88549,40.773186,2,08-05-2013,2,08-05-2013,7
827,F95068126FC629501EE9C2346923AC8B,A4D2B24953883B340F62BD1D41E72AB4,VTS,1,5,2.85,-73.9823,40.773155,-73.950958,40.788544,23,07-05-2013,23,07-05-2013,13
828,8E64A30514DAC9AB727CE9FDBC28666F,764D457AD7EBED9D8B2D48CA51A49672,VTS,1,1,4.04,-73.982689,40.745045,-73.966423,40.79142,23,07-05-2013,23,07-05-2013,12
829,0B24D07EF93C5DB0EA3CBE1856480AB6,4D2FC4EC4BB79B5C5743781C0D814B9D,VTS,1,2,8.34,-73.988884,40.758549,-73.943314,40.687046,2,08-05-2013,3,08-05-2013,34
830,734144E544344E735A783EC8F7679291,C2A4490116ED5848E660C11705DFEC2D,VTS,1,6,1.3,-73.990875,40.748878,-73.982239,40.758621,3,08-05-2013,3,08-05-2013,4
831,A33472E1BC4FDCA406658654C73280B7,D99D198395EC876497BBE06F1A26E954,VTS,1,5,1.22,-73.972786,40.764977,-73.9851,40.776031,21,07-05-2013,21,07-05-2013,6
832,E39E422DA1411C2E5DC05282C1D371B3,41FFE31EDF881FCFD2E8120AB9AF161C,VTS,1,5,2.18,40.767891,-73.981567,40.744556,-73.985764,23,24-05-2013,23,24-05-2013,11
833,A7DB496017DA565CEDE221B5C8E1D636,6F61B7017885350E854637CFFF976F76,VTS,1,1,1.2,-73.958473,40.713356,-73.956284,40.726269,1,08-05-2013,1,08-05-2013,6
834,45EC5B45E2F1695BF1FF1FEBC5C6AE4D,7688B65B773D24901EB05ED38AA00EF6,VTS,1,1,4.11,-73.982101,40.771755,-73.930611,40.744347,23,07-05-2013,23,07-05-2013,14
835,8C74EAD21858722643A85BEB06551BE7,BF1CBF906E9B571758591912A489FF5C,VTS,1,1,1.99,-73.945274,40.711491,-73.953835,40.729259,23,07-05-2013,0,08-05-2013,10
836,0DA6AF03BF924F21C22BE75217246DEA,B4BD05057FF9D80826E1C12473037EEB,VTS,1,1,5.47,-73.875183,40.735348,-73.964073,40.757851,5,08-05-2013,6,08-05-2013,19
837,F4A9B95166FF93094F5B6A98D2D41B45,35AA3A02373ACBA980B56DDDCB86D83A,VTS,1,5,0.59,-73.981079,40.774189,-73.989059,40.773476,1,08-05-2013,1,08-05-2013,4
838,2F8B2E3A7989EFBADB5B5E1D65C19E1C,08F2AA8D2ED072EE4EBE5D88C7509C28,VTS,1,2,0.83,-73.987335,40.747902,-73.99453,40.743721,3,08-05-2013,3,08-05-2013,3
839,306F8309AA2509BD24FD0A3688DD4A88,FF93FD06712D305BF48DA9346EC62FB5,VTS,1,1,2.02,-73.981834,40.768078,-73.972595,40.793068,21,07-05-2013,21,07-05-2013,9
840,8FA6FBF2D595A1080BCCE03FC2C213F7,56A8AAA9146D3289B9B936E3BE6B2238,VTS,1,6,3.44,-73.985443,40.747135,-74.008217,40.708202,1,08-05-2013,1,08-05-2013,13
841,EE6A914BE954F4B0F667EF41E212C60E,BFDAD017ED38104E88379AD3602E7021,VTS,1,1,0.64,-73.988602,40.748272,-73.998055,40.751301,3,08-05-2013,3,08-05-2013,5
842,20C266E7CFA3574AE8440B0C1DC81778,4E2805F3C4AE0DB9100BCEB0D5796AA9,VTS,1,3,3.41,-74.00589,40.736176,-73.987473,40.775261,23,07-05-2013,23,07-05-2013,11
843,A2F52BBDD3B76EACDC5DB4A8030B661B,1273F7D6D1EF7CD661FB2CBEF62118C4,VTS,1,1,3.81,-73.997414,40.725574,-73.980232,40.679512,1,08-05-2013,2,08-05-2013,11
844,76E365EFACA80AA169AD6E1D559486C3,3A53153F77EA1F40ABE1FC0909F994C7,VTS,1,1,1.76,-73.966103,40.765339,-73.975945,40.744606,6,08-05-2013,6,08-05-2013,8
845,E66BD24BB6A6AEF1AEC0B98F73EBFDE5,4750F288D45C274E9D653B6CD5242280,VTS,1,1,1.82,40.745934,-73.988358,40.756432,-73.972198,20,25-05-2013,21,25-05-2013,10
846,E8A2DF486D01E87ABD17022F682F9C84,861BF631FC156756E842C9AB15367D36,VTS,1,2,1.24,-73.977669,40.746185,-73.9851,40.735023,3,08-05-2013,3,08-05-2013,4
847,28AA47C51A2536F1ED6E281294349654,7000A6F7D3DF068F2F708DCACDA6BD2A,VTS,1,2,12.44,0,40.641792,-73.963478,40.641697,23,07-05-2013,23,07-05-2013,32
848,8D6E013EE49779F8B31F595F1E5F813F,F6BDE969369BFF0756C459FB1B44F47C,VTS,1,3,6.57,-73.993721,40.727428,-73.972481,40.651585,23,07-05-2013,0,08-05-2013,32
849,F2B10EEE2C1E51DED6B3DBD5C947838C,8E2B07EB021B3989318CB0787A0ADF17,VTS,1,3,1.39,-73.981117,40.729836,-73.994064,40.741177,5,08-05-2013,5,08-05-2013,5
850,31F33E3A32FD6AA1F92620589AA43CC7,81F5944FE3123E34EB68602DF424AFF4,VTS,1,6,0.41,-73.995033,40.688904,-73.992699,40.693413,5,08-05-2013,5,08-05-2013,1
851,DF474EED0424EB71E5641EE88B616751,EE1465EBF49B19DF700A51B858A891A5,VTS,1,1,3.04,-73.983742,40.759636,-73.969521,40.795311,21,07-05-2013,22,07-05-2013,15
852,C1C64BB1E00FA7575421990FBADB7A6C,1AF4E538818CB37C09D21A09167FB3E6,VTS,1,1,0.84,-73.987877,40.733353,-73.991005,40.760303,22,07-05-2013,22,07-05-2013,14
853,C9ABCE3E24388294A2626A7AE463DFC7,B914A58914DF5990678C822F92C56D8F,VTS,1,1,1.78,-73.989189,40.747997,-73.981918,40.732323,4,08-05-2013,4,08-05-2013,11
854,74742F5444DFA20C228CC151DF2B26FC,74411A563AA38E96F8E0DDBB1EF1589D,VTS,1,6,3.99,-73.989326,40.718208,-73.963867,40.764763,3,08-05-2013,3,08-05-2013,11
855,84CFDDDA4E845E8F220B6B363E2912B8,1B1E5E9C261486674FFFA86287E8E37B,VTS,1,1,2.74,-73.982117,40.763607,-74.001503,40.735863,23,07-05-2013,23,07-05-2013,13
856,3716EADE180B4801FED314DFB491B6E9,A8F32F4F64D9DF98FC587783DA725170,VTS,1,1,5.94,-73.954102,40.781284,-73.906273,40.80719,23,07-05-2013,23,07-05-2013,18
857,C41A7FA97B7C694620442621FC8D8127,E293685489318C734F77F8169A967080,VTS,1,6,5.55,-73.957771,40.717766,-74.012215,40.701561,2,08-05-2013,2,08-05-2013,13
858,F8B0B95E14882D63C9FE3C880158C463,668482008D457EACF21049DEB67C7A9B,VTS,1,4,1.88,-73.969666,40.799839,-73.956444,40.784134,7,08-05-2013,7,08-05-2013,13
859,AC863FB477098FC91AFC8D4F909C84E4,B0B1BD0DB200FBC04C859C455F4E7162,VTS,1,1,2.52,-73.971962,40.782146,-73.97451,40.755936,22,07-05-2013,22,07-05-2013,9
860,73039762E0F4B253E25F5E1443F747E7,F3DC889B956BA8AE32C488E73AE9B872,VTS,1,4,1.58,-74.00798,40.723434,-73.994064,40.740952,8,08-05-2013,8,08-05-2013,8
861,CA2E404BE3197B507CBBA41D1E0EA70F,4C9572D2BCF90515902893079E03B2E3,VTS,1,1,0.75,-73.992241,40.748299,-73.98307,40.745235,6,08-05-2013,6,08-05-2013,4
862,DE85355130669A29081912E9AA6CCD5D,92B140E1F7CCE1ECFCF01E933C4FFE12,VTS,1,6,1.64,-73.990128,40.719471,-74.000908,40.733936,23,07-05-2013,23,07-05-2013,7
863,671165D7C5488407C9F9D976826C694C,7964F44451117C58CE07EF3B0B582562,VTS,1,1,2.74,-73.990105,40.714775,-73.953011,40.718307,23,07-05-2013,23,07-05-2013,7
864,E9258318A614FC71C63B8DFE7A780ED8,91AA76D2C5053E7436415826FAB4F18F,VTS,1,1,2.21,-74.001152,40.731655,-73.983803,40.758816,6,08-05-2013,6,08-05-2013,7
865,9D8B7509488E5A2272881616A8F62BB9,F7BFAEA11982396C5EEDA5680EE78C69,VTS,1,6,1.16,-74.001831,40.747406,-73.989601,40.757317,9,08-05-2013,9,08-05-2013,7
866,8631F8C6F71CEC4B0EC9A7A6422AD9D7,7C38506C12E511B3134370A8F536E1CC,VTS,1,1,3.1,-74.008186,40.722301,-73.982887,40.756779,7,08-05-2013,7,08-05-2013,14
